Label 1	Label 2	AAI	CDS count 1	CDS count 2	Matched count	Proteome cov.	ID param.	Cov. param.
1PA4N_22YD_57	1PA4N_22YD_57	100	2641	2641	2634	0.997349	0.4	0.5
1PA4N_22YD_57	1PA4C_22YD_91	99.103104	2641	2507	2271	0.882284	0.4	0.5
1PA4N_22YD_57	2AA1C_28JA_61	99.071205	2641	2546	2207	0.850974	0.4	0.5
1PA4N_22YD_57	8AB4F_25YA_19	99.311314	2641	2846	2161	0.78768	0.4	0.5
1PA4N_22YD_57	1AA3C_23YAS_90	97.743167	2641	2527	2122	0.821207	0.4	0.5
1PA4N_22YD_57	1AA3C_23YAS_94	99.327892	2641	2407	2135	0.84588	0.4	0.5
1PA4N_22YD_57	8AB1F_25YH_17	98.211444	2641	2567	2154	0.827189	0.4	0.5
1PA4N_22YD_57	8PB3F_23YCS_6	99.033112	2641	2531	2188	0.846094	0.4	0.5
1PA4N_22YD_57	8AC4C_8YAS_89	99.205636	2641	2414	2218	0.877547	0.4	0.5
1PA4N_22YD_57	8AB4C_25YA_77	99.078831	2641	2610	2147	0.817749	0.4	0.5
1PA4N_22YD_57	8PB1K_25YC_40	99.265542	2641	2422	2149	0.848904	0.4	0.5
1PA4N_22YD_57	8PB4N_25YD_28	99.059657	2641	2716	2159	0.806048	0.4	0.5
1PA4N_22YD_57	8AB1K_25YH_62	99.384226	2641	2348	2165	0.867909	0.4	0.5
1PA4N_22YD_57	8AB4C_23YAS_16	97.750793	2641	2663	2145	0.808824	0.4	0.5
1PA4N_22YD_57	7AA4C_23YAC_39	99.155892	2641	2384	2147	0.854527	0.4	0.5
1PA4N_22YD_57	1AA4C_Z02_85	99.060649	2641	2519	2202	0.853488	0.4	0.5
1PA4N_22YD_57	2PA3C_15YE_41	98.7301	2641	2574	2196	0.842186	0.4	0.5
1PA4N_22YD_57	2PA3C_15YE_37	97.949977	2641	2478	2190	0.855636	0.4	0.5
1PA4N_22YD_57	1PA4F_22YD_41	98.874351	2641	2571	2310	0.886416	0.4	0.5
1PA4N_22YD_57	1AA4C_Z02_71	99.230999	2641	2365	2163	0.864163	0.4	0.5
1PA4N_22YD_57	1AA4C_Z02_81	99.080433	2641	2412	2195	0.868791	0.4	0.5
1PA4N_22YD_57	7AA1C_28JC_11	98.650303	2641	2813	2311	0.847451	0.4	0.5
1PA4N_22YD_57	2PB1N_24JB_91	98.337395	2641	2487	2150	0.838534	0.4	0.5
1PA4N_22YD_57	1PB2N_Z08_44	98.229273	2641	2542	2159	0.833108	0.4	0.5
1PA4N_22YD_57	8AC1N_25YC_3	99.244622	2641	2480	2157	0.842414	0.4	0.5
1PA4N_22YD_57	7PA1C_28JC_92	99.238713	2641	2524	2215	0.857696	0.4	0.5
1PA4N_22YD_57	2AA3C_23YBC_2	99.162139	2641	2417	2216	0.876236	0.4	0.5
1PA4N_22YD_57	7AA4F_Z04_59	83.231024	2641	2619	1963	0.746388	0.4	0.5
1PA4N_22YD_57	8AC1C_25YC_8	78.006716	2641	3736	1891	0.593069	0.4	0.5
1PA4N_22YD_57	1PA2C_11JES_51	79.152434	2641	2640	1931	0.731301	0.4	0.5
1PA4N_22YD_57	2PB1F_Z08_17	76.708092	2641	2344	1829	0.733801	0.4	0.5
1PA4N_22YD_57	2PB1C_Z08_6	76.08939	2641	2435	1786	0.703704	0.4	0.5
1PA4N_22YD_57	2PB1K_Z08_8	49.417409	2641	2424	247	0.097532	0.4	0.5
1PA4C_22YD_91	4AB1N_X14_13	97.875514	2507	2463	2042	0.82173	0.4	0.5
1PA4C_22YD_91	4AA1F_X13_48	97.845479	2507	2501	2057	0.821486	0.4	0.5
1PA4C_22YD_91	4AB1K_X16_57	99.33973	2507	2430	2152	0.871784	0.4	0.5
1PA4C_22YD_91	4AA1N_X16_28	99.331618	2507	2352	2070	0.852027	0.4	0.5
1PA4C_22YD_91	4AA1F_X14_79	99.546149	2507	2491	2246	0.89876	0.4	0.5
1PA4C_22YD_91	7AA1C_X14_93	99.097976	2507	2512	2149	0.856346	0.4	0.5
1PA4C_22YD_91	7PA1C_28JC_68	99.288562	2507	2463	2190	0.881288	0.4	0.5
1PA4C_22YD_91	4AA1F_X13_46	99.222125	2507	2517	2104	0.83758	0.4	0.5
1PA4C_22YD_91	4AA1F_X13_37	97.722833	2507	2569	2065	0.813633	0.4	0.5
1PA4C_22YD_91	5PA1F_11JBS_3	98.312348	2507	2561	2134	0.842147	0.4	0.5
1PA4C_22YD_91	5PA1N_11JBS_61	99.125309	2507	2641	2187	0.84965	0.4	0.5
1PA4C_22YD_91	5PA1C_11JBS_66	99.396947	2507	2509	2178	0.868421	0.4	0.5
1PA4C_22YD_91	5PA1C_11JBS_94	99.211847	2507	2587	2220	0.871614	0.4	0.5
1PA4C_22YD_91	2PA1C_11JCS_83	99.242998	2507	2693	2228	0.856923	0.4	0.5
1PA4C_22YD_91	1PA2N_11JES_24	99.392036	2507	2454	2210	0.890949	0.4	0.5
1PA4C_22YD_91	1PB2N_24JB_27	99.281042	2507	2352	2131	0.877135	0.4	0.5
1PA4C_22YD_91	2PB1N_24JB_86	99.336221	2507	2446	2170	0.876237	0.4	0.5
1PA4C_22YD_91	2PA1C_11JCS_80	99.138537	2507	2895	2242	0.830063	0.4	0.5
1PA4C_22YD_91	1PA1K_28JA_17	98.324562	2507	2566	2168	0.854721	0.4	0.5
1PA4C_22YD_91	1AA3C_23YAS_93	98.299224	2507	2438	2125	0.859454	0.4	0.5
1PA4C_22YD_91	1PA1N_28JB_60	99.664648	2507	2662	2304	0.891468	0.4	0.5
1PA4C_22YD_91	2AA1C_28JA_67	99.350258	2507	2461	2131	0.85789	0.4	0.5
1PA4C_22YD_91	7AA1C_28JC_5	99.221612	2507	2442	2184	0.882603	0.4	0.5
1PA4C_22YD_91	2AA3K_9YD_62	98.527719	2507	2878	2170	0.805942	0.4	0.5
1PA4C_22YD_91	1PB3C_8YDS_76	98.98543	2507	2604	2210	0.864801	0.4	0.5
1PA4C_22YD_91	1PB3C_23YAC_20	98.995797	2507	2442	2153	0.870075	0.4	0.5
1PA4C_22YD_91	2PA3N_15YE_35	97.91467	2507	2564	2154	0.849537	0.4	0.5
1PA4C_22YD_91	2PA3C_15YE_61	99.115955	2507	2588	2247	0.882041	0.4	0.5
1PA4C_22YD_91	2PA3C_15YE_82	99.424463	2507	2496	2187	0.874275	0.4	0.5
1PA4C_22YD_91	7AB4N_22YB_3	99.235825	2507	2574	2134	0.839992	0.4	0.5
1PA4C_22YD_91	5PB3N_22YC_31	99.361111	2507	2529	2178	0.864972	0.4	0.5
1PA4C_22YD_91	5PB3C_22YC_85	99.322243	2507	2420	2185	0.886949	0.4	0.5
1PA4C_22YD_91	5PB3C_22YC_86	99.156067	2507	2523	2151	0.855268	0.4	0.5
1PA4C_22YD_91	1PA4N_22YD_57	99.103104	2507	2641	2271	0.882284	0.4	0.5
1PA4C_22YD_91	1PA4C_22YD_91	100	2507	2507	2499	0.996809	0.4	0.5
1PA4C_22YD_91	2AA1C_28JA_61	99.121366	2507	2546	2181	0.86325	0.4	0.5
1PA4C_22YD_91	8AB4F_25YA_19	99.324001	2507	2846	2152	0.804035	0.4	0.5
1PA4C_22YD_91	1AA3C_23YAS_90	97.802431	2507	2527	2098	0.833532	0.4	0.5
1PA4C_22YD_91	1AA3C_23YAS_94	99.415452	2507	2407	2113	0.859992	0.4	0.5
1PA4C_22YD_91	8AB1F_25YH_17	98.313366	2507	2567	2136	0.841939	0.4	0.5
1PA4C_22YD_91	8PB3F_23YCS_6	99.550516	2507	2531	2229	0.884875	0.4	0.5
1PA4C_22YD_91	8AC4C_8YAS_89	99.309681	2507	2414	2226	0.904694	0.4	0.5
1PA4C_22YD_91	8AB4C_25YA_77	99.301396	2507	2610	2149	0.839945	0.4	0.5
1PA4C_22YD_91	8PB1K_25YC_40	99.377127	2507	2422	2116	0.858592	0.4	0.5
1PA4C_22YD_91	8PB4N_25YD_28	99.152971	2507	2716	2154	0.824813	0.4	0.5
1PA4C_22YD_91	8AB1K_25YH_62	99.312631	2507	2348	2106	0.867559	0.4	0.5
1PA4C_22YD_91	8AB4C_23YAS_16	97.693424	2507	2663	2144	0.8294	0.4	0.5
1PA4C_22YD_91	7AA4C_23YAC_39	99.133099	2507	2384	2133	0.872214	0.4	0.5
1PA4C_22YD_91	1AA4C_Z02_85	99.335332	2507	2519	2185	0.869479	0.4	0.5
1PA4C_22YD_91	2PA3C_15YE_41	99.170716	2507	2574	2206	0.868333	0.4	0.5
1PA4C_22YD_91	2PA3C_15YE_37	98.333434	2507	2478	2149	0.862187	0.4	0.5
1PA4C_22YD_91	1PA4F_22YD_41	99.285607	2507	2571	2272	0.89484	0.4	0.5
1PA4C_22YD_91	1AA4C_Z02_71	99.357354	2507	2365	2162	0.887521	0.4	0.5
1PA4C_22YD_91	1AA4C_Z02_81	99.464513	2507	2412	2229	0.906282	0.4	0.5
1PA4C_22YD_91	7AA1C_28JC_11	99.391137	2507	2813	2251	0.846241	0.4	0.5
1PA4C_22YD_91	2PB1N_24JB_91	98.481799	2507	2487	2140	0.857028	0.4	0.5
1PA4C_22YD_91	1PB2N_Z08_44	98.371682	2507	2542	2140	0.847693	0.4	0.5
1PA4C_22YD_91	8AC1N_25YC_3	99.375368	2507	2480	2174	0.871867	0.4	0.5
1PA4C_22YD_91	7PA1C_28JC_92	99.112857	2507	2524	2170	0.862652	0.4	0.5
1PA4C_22YD_91	2AA3C_23YBC_2	99.287015	2507	2417	2218	0.900894	0.4	0.5
1PA4C_22YD_91	7AA4F_Z04_59	83.09089	2507	2619	1932	0.753804	0.4	0.5
1PA4C_22YD_91	8AC1C_25YC_8	77.828529	2507	3736	1863	0.596828	0.4	0.5
1PA4C_22YD_91	1PA2C_11JES_51	79.389617	2507	2640	1907	0.741014	0.4	0.5
1PA4C_22YD_91	2PB1F_Z08_17	76.923209	2507	2344	1801	0.742527	0.4	0.5
1PA4C_22YD_91	2PB1C_Z08_6	76.065118	2507	2435	1776	0.718737	0.4	0.5
1PA4C_22YD_91	2PB1K_Z08_8	49.31245	2507	2424	249	0.100994	0.4	0.5
2AA1C_28JA_61	4AB1N_X14_13	97.819	2546	2463	2050	0.818527	0.4	0.5
2AA1C_28JA_61	4AA1F_X13_48	97.867777	2546	2501	2056	0.814741	0.4	0.5
2AA1C_28JA_61	4AB1K_X16_57	99.368405	2546	2430	2157	0.866961	0.4	0.5
2AA1C_28JA_61	4AA1N_X16_28	99.338308	2546	2352	2104	0.859126	0.4	0.5
2AA1C_28JA_61	4AA1F_X14_79	98.997993	2546	2491	2143	0.850903	0.4	0.5
2AA1C_28JA_61	7AA1C_X14_93	99.348899	2546	2512	2135	0.844207	0.4	0.5
2AA1C_28JA_61	7PA1C_28JC_68	99.251524	2546	2463	2198	0.87762	0.4	0.5
2AA1C_28JA_61	4AA1F_X13_46	99.313525	2546	2517	2122	0.838238	0.4	0.5
2AA1C_28JA_61	4AA1F_X13_37	97.766054	2546	2569	2068	0.808602	0.4	0.5
2AA1C_28JA_61	5PA1F_11JBS_3	98.476648	2546	2561	2094	0.820051	0.4	0.5
2AA1C_28JA_61	5PA1N_11JBS_61	99.326661	2546	2641	2168	0.835936	0.4	0.5
2AA1C_28JA_61	5PA1C_11JBS_66	99.386462	2546	2509	2168	0.857765	0.4	0.5
2AA1C_28JA_61	5PA1C_11JBS_94	99.199115	2546	2587	2204	0.858757	0.4	0.5
2AA1C_28JA_61	2PA1C_11JCS_83	99.113021	2546	2693	2185	0.834129	0.4	0.5
2AA1C_28JA_61	1PA2N_11JES_24	99.245715	2546	2454	2182	0.8728	0.4	0.5
2AA1C_28JA_61	1PB2N_24JB_27	99.377368	2546	2352	2154	0.879543	0.4	0.5
2AA1C_28JA_61	2PB1N_24JB_86	99.120137	2546	2446	2185	0.875401	0.4	0.5
2AA1C_28JA_61	2PA1C_11JCS_80	99.223928	2546	2895	2192	0.805734	0.4	0.5
2AA1C_28JA_61	1PA1K_28JA_17	98.409014	2546	2566	2130	0.833333	0.4	0.5
2AA1C_28JA_61	1AA3C_23YAS_93	98.472114	2546	2438	2096	0.841091	0.4	0.5
2AA1C_28JA_61	1PA1N_28JB_60	99.281779	2546	2662	2187	0.839862	0.4	0.5
2AA1C_28JA_61	2AA1C_28JA_67	99.486997	2546	2461	2188	0.873976	0.4	0.5
2AA1C_28JA_61	7AA1C_28JC_5	99.231847	2546	2442	2198	0.881315	0.4	0.5
2AA1C_28JA_61	2AA3K_9YD_62	98.442894	2546	2878	2146	0.791298	0.4	0.5
2AA1C_28JA_61	1PB3C_8YDS_76	99.152908	2546	2604	2184	0.848155	0.4	0.5
2AA1C_28JA_61	1PB3C_23YAC_20	99.306602	2546	2442	2204	0.883721	0.4	0.5
2AA1C_28JA_61	2PA3N_15YE_35	97.772443	2546	2564	2112	0.826614	0.4	0.5
2AA1C_28JA_61	2PA3C_15YE_61	98.911859	2546	2588	2184	0.850799	0.4	0.5
2AA1C_28JA_61	2PA3C_15YE_82	99.403633	2546	2496	2161	0.8572	0.4	0.5
2AA1C_28JA_61	7AB4N_22YB_3	99.28443	2546	2574	2174	0.849219	0.4	0.5
2AA1C_28JA_61	5PB3N_22YC_31	99.399234	2546	2529	2154	0.848867	0.4	0.5
2AA1C_28JA_61	5PB3C_22YC_85	99.347726	2546	2420	2177	0.876762	0.4	0.5
2AA1C_28JA_61	5PB3C_22YC_86	99.267941	2546	2523	2185	0.862103	0.4	0.5
2AA1C_28JA_61	1PA4N_22YD_57	99.071205	2546	2641	2207	0.850974	0.4	0.5
2AA1C_28JA_61	1PA4C_22YD_91	99.121366	2546	2507	2181	0.86325	0.4	0.5
2AA1C_28JA_61	2AA1C_28JA_61	100	2546	2546	2538	0.996858	0.4	0.5
2AA1C_28JA_61	8AB4F_25YA_19	99.385401	2546	2846	2168	0.804154	0.4	0.5
2AA1C_28JA_61	1AA3C_23YAS_90	97.912316	2546	2527	2103	0.829095	0.4	0.5
2AA1C_28JA_61	1AA3C_23YAS_94	99.404097	2546	2407	2148	0.867353	0.4	0.5
2AA1C_28JA_61	8AB1F_25YH_17	98.354258	2546	2567	2102	0.822218	0.4	0.5
2AA1C_28JA_61	8PB3F_23YCS_6	99.121435	2546	2531	2139	0.842624	0.4	0.5
2AA1C_28JA_61	8AC4C_8YAS_89	99.304188	2546	2414	2185	0.881048	0.4	0.5
2AA1C_28JA_61	8AB4C_25YA_77	99.238435	2546	2610	2140	0.830101	0.4	0.5
2AA1C_28JA_61	8PB1K_25YC_40	99.471875	2546	2422	2176	0.876006	0.4	0.5
2AA1C_28JA_61	8PB4N_25YD_28	99.387483	2546	2716	2161	0.821361	0.4	0.5
2AA1C_28JA_61	8AB1K_25YH_62	99.429071	2546	2348	2143	0.875766	0.4	0.5
2AA1C_28JA_61	8AB4C_23YAS_16	97.671229	2546	2663	2108	0.809368	0.4	0.5
2AA1C_28JA_61	7AA4C_23YAC_39	99.44157	2546	2384	2159	0.875862	0.4	0.5
2AA1C_28JA_61	1AA4C_Z02_85	99.338067	2546	2519	2183	0.861994	0.4	0.5
2AA1C_28JA_61	2PA3C_15YE_41	99.114173	2546	2574	2159	0.843359	0.4	0.5
2AA1C_28JA_61	2PA3C_15YE_37	98.33098	2546	2478	2103	0.837182	0.4	0.5
2AA1C_28JA_61	1PA4F_22YD_41	99.142831	2546	2571	2218	0.866914	0.4	0.5
2AA1C_28JA_61	1AA4C_Z02_71	99.307506	2546	2365	2165	0.881694	0.4	0.5
2AA1C_28JA_61	1AA4C_Z02_81	99.2231	2546	2412	2158	0.870512	0.4	0.5
2AA1C_28JA_61	7AA1C_28JC_11	99.025688	2546	2813	2217	0.827393	0.4	0.5
2AA1C_28JA_61	2PB1N_24JB_91	98.382356	2546	2487	2114	0.840056	0.4	0.5
2AA1C_28JA_61	1PB2N_Z08_44	98.378687	2546	2542	2102	0.826258	0.4	0.5
2AA1C_28JA_61	8AC1N_25YC_3	99.37829	2546	2480	2181	0.867887	0.4	0.5
2AA1C_28JA_61	7PA1C_28JC_92	99.290535	2546	2524	2187	0.862722	0.4	0.5
2AA1C_28JA_61	2AA3C_23YBC_2	99.35218	2546	2417	2202	0.887367	0.4	0.5
2AA1C_28JA_61	7AA4F_Z04_59	83.011261	2546	2619	1927	0.746176	0.4	0.5
2AA1C_28JA_61	8AC1C_25YC_8	78.020392	2546	3736	1888	0.601082	0.4	0.5
2AA1C_28JA_61	1PA2C_11JES_51	79.118096	2546	2640	1901	0.733128	0.4	0.5
2AA1C_28JA_61	2PB1F_Z08_17	76.942126	2546	2344	1816	0.74274	0.4	0.5
2AA1C_28JA_61	2PB1C_Z08_6	76.207199	2546	2435	1778	0.713913	0.4	0.5
2AA1C_28JA_61	2PB1K_Z08_8	49.5368	2546	2424	250	0.100604	0.4	0.5
8AB4F_25YA_19	4AB1N_X14_13	97.911773	2846	2463	2047	0.771143	0.4	0.5
8AB4F_25YA_19	4AA1F_X13_48	97.886503	2846	2501	2056	0.769029	0.4	0.5
8AB4F_25YA_19	4AB1K_X16_57	99.325417	2846	2430	2158	0.818044	0.4	0.5
8AB4F_25YA_19	4AA1N_X16_28	99.440422	2846	2352	2083	0.801462	0.4	0.5
8AB4F_25YA_19	4AA1F_X14_79	99.357605	2846	2491	2117	0.79333	0.4	0.5
8AB4F_25YA_19	7AA1C_X14_93	99.368244	2846	2512	2124	0.792833	0.4	0.5
8AB4F_25YA_19	7PA1C_28JC_68	99.336303	2846	2463	2183	0.822377	0.4	0.5
8AB4F_25YA_19	4AA1F_X13_46	99.233823	2846	2517	2111	0.787246	0.4	0.5
8AB4F_25YA_19	4AA1F_X13_37	97.812718	2846	2569	2060	0.760849	0.4	0.5
8AB4F_25YA_19	5PA1F_11JBS_3	98.541228	2846	2561	2069	0.765304	0.4	0.5
8AB4F_25YA_19	5PA1N_11JBS_61	99.225895	2846	2641	2151	0.784035	0.4	0.5
8AB4F_25YA_19	5PA1C_11JBS_66	99.417786	2846	2509	2173	0.811578	0.4	0.5
8AB4F_25YA_19	5PA1C_11JBS_94	99.448717	2846	2587	2182	0.803239	0.4	0.5
8AB4F_25YA_19	2PA1C_11JCS_83	99.412587	2846	2693	2161	0.780285	0.4	0.5
8AB4F_25YA_19	1PA2N_11JES_24	99.470537	2846	2454	2196	0.828679	0.4	0.5
8AB4F_25YA_19	1PB2N_24JB_27	99.376651	2846	2352	2135	0.82147	0.4	0.5
8AB4F_25YA_19	2PB1N_24JB_86	99.369626	2846	2446	2140	0.808768	0.4	0.5
8AB4F_25YA_19	2PA1C_11JCS_80	99.292824	2846	2895	2167	0.754921	0.4	0.5
8AB4F_25YA_19	1PA1K_28JA_17	98.336461	2846	2566	2105	0.777901	0.4	0.5
8AB4F_25YA_19	1AA3C_23YAS_93	98.611276	2846	2438	2053	0.777063	0.4	0.5
8AB4F_25YA_19	1PA1N_28JB_60	99.325765	2846	2662	2158	0.783588	0.4	0.5
8AB4F_25YA_19	2AA1C_28JA_67	99.479404	2846	2461	2146	0.808743	0.4	0.5
8AB4F_25YA_19	7AA1C_28JC_5	99.377757	2846	2442	2158	0.816188	0.4	0.5
8AB4F_25YA_19	2AA3K_9YD_62	98.683583	2846	2878	2138	0.74703	0.4	0.5
8AB4F_25YA_19	1PB3C_8YDS_76	99.317442	2846	2604	2150	0.788991	0.4	0.5
8AB4F_25YA_19	1PB3C_23YAC_20	99.411196	2846	2442	2157	0.815809	0.4	0.5
8AB4F_25YA_19	2PA3N_15YE_35	97.992905	2846	2564	2079	0.768577	0.4	0.5
8AB4F_25YA_19	2PA3C_15YE_61	99.345037	2846	2588	2146	0.789842	0.4	0.5
8AB4F_25YA_19	2PA3C_15YE_82	99.327209	2846	2496	2150	0.804942	0.4	0.5
8AB4F_25YA_19	7AB4N_22YB_3	99.187604	2846	2574	2158	0.79631	0.4	0.5
8AB4F_25YA_19	5PB3N_22YC_31	99.377106	2846	2529	2160	0.803721	0.4	0.5
8AB4F_25YA_19	5PB3C_22YC_85	99.383771	2846	2420	2169	0.823775	0.4	0.5
8AB4F_25YA_19	5PB3C_22YC_86	99.434357	2846	2523	2199	0.819147	0.4	0.5
8AB4F_25YA_19	1PA4N_22YD_57	99.311314	2846	2641	2161	0.78768	0.4	0.5
8AB4F_25YA_19	1PA4C_22YD_91	99.324001	2846	2507	2152	0.804035	0.4	0.5
8AB4F_25YA_19	2AA1C_28JA_61	99.385401	2846	2546	2168	0.804154	0.4	0.5
8AB4F_25YA_19	8AB4F_25YA_19	100	2846	2846	2840	0.997892	0.4	0.5
8AB4F_25YA_19	1AA3C_23YAS_90	97.882903	2846	2527	2091	0.778336	0.4	0.5
8AB4F_25YA_19	1AA3C_23YAS_94	99.622001	2846	2407	2084	0.793451	0.4	0.5
8AB4F_25YA_19	8AB1F_25YH_17	98.572443	2846	2567	2092	0.772954	0.4	0.5
8AB4F_25YA_19	8PB3F_23YCS_6	99.328939	2846	2531	2120	0.788544	0.4	0.5
8AB4F_25YA_19	8AC4C_8YAS_89	99.436139	2846	2414	2168	0.824335	0.4	0.5
8AB4F_25YA_19	8AB4C_25YA_77	99.366674	2846	2610	2153	0.789223	0.4	0.5
8AB4F_25YA_19	8PB1K_25YC_40	99.572998	2846	2422	2148	0.81549	0.4	0.5
8AB4F_25YA_19	8PB4N_25YD_28	99.397986	2846	2716	2160	0.776699	0.4	0.5
8AB4F_25YA_19	8AB1K_25YH_62	99.555943	2846	2348	2137	0.822873	0.4	0.5
8AB4F_25YA_19	8AB4C_23YAS_16	97.889736	2846	2663	2080	0.755128	0.4	0.5
8AB4F_25YA_19	7AA4C_23YAC_39	99.437805	2846	2384	2173	0.830975	0.4	0.5
8AB4F_25YA_19	1AA4C_Z02_85	99.304702	2846	2519	2180	0.812675	0.4	0.5
8AB4F_25YA_19	2PA3C_15YE_41	99.34939	2846	2574	2130	0.785978	0.4	0.5
8AB4F_25YA_19	2PA3C_15YE_37	98.326405	2846	2478	2100	0.788881	0.4	0.5
8AB4F_25YA_19	1PA4F_22YD_41	99.33815	2846	2571	2173	0.802289	0.4	0.5
8AB4F_25YA_19	1AA4C_Z02_71	99.361114	2846	2365	2155	0.827097	0.4	0.5
8AB4F_25YA_19	1AA4C_Z02_81	99.439628	2846	2412	2126	0.808672	0.4	0.5
8AB4F_25YA_19	7AA1C_28JC_11	99.377315	2846	2813	2171	0.767273	0.4	0.5
8AB4F_25YA_19	2PB1N_24JB_91	98.514925	2846	2487	2077	0.778924	0.4	0.5
8AB4F_25YA_19	1PB2N_Z08_44	98.559504	2846	2542	2078	0.771344	0.4	0.5
8AB4F_25YA_19	8AC1N_25YC_3	99.373309	2846	2480	2173	0.815997	0.4	0.5
8AB4F_25YA_19	7PA1C_28JC_92	99.39438	2846	2524	2144	0.79851	0.4	0.5
8AB4F_25YA_19	2AA3C_23YBC_2	99.387517	2846	2417	2159	0.820445	0.4	0.5
8AB4F_25YA_19	7AA4F_Z04_59	83.225169	2846	2619	1919	0.702287	0.4	0.5
8AB4F_25YA_19	8AC1C_25YC_8	77.88036	2846	3736	1861	0.565482	0.4	0.5
8AB4F_25YA_19	1PA2C_11JES_51	78.980788	2846	2640	1879	0.685016	0.4	0.5
8AB4F_25YA_19	2PB1F_Z08_17	77.270039	2846	2344	1799	0.693256	0.4	0.5
8AB4F_25YA_19	2PB1C_Z08_6	76.098904	2846	2435	1779	0.673736	0.4	0.5
8AB4F_25YA_19	2PB1K_Z08_8	49.85642	2846	2424	257	0.097533	0.4	0.5
1AA3C_23YAS_90	4AB1N_X14_13	98.590505	2527	2463	2080	0.833667	0.4	0.5
1AA3C_23YAS_90	4AA1F_X13_48	98.744829	2527	2501	2079	0.826969	0.4	0.5
1AA3C_23YAS_90	4AB1K_X16_57	97.807907	2527	2430	2074	0.836796	0.4	0.5
1AA3C_23YAS_90	4AA1N_X16_28	97.949777	2527	2352	2015	0.825989	0.4	0.5
1AA3C_23YAS_90	4AA1F_X14_79	97.778236	2527	2491	2063	0.82224	0.4	0.5
1AA3C_23YAS_90	7AA1C_X14_93	97.724988	2527	2512	2061	0.818019	0.4	0.5
1AA3C_23YAS_90	7PA1C_28JC_68	97.819621	2527	2463	2087	0.836473	0.4	0.5
1AA3C_23YAS_90	4AA1F_X13_46	97.938709	2527	2517	2068	0.819984	0.4	0.5
1AA3C_23YAS_90	4AA1F_X13_37	98.574533	2527	2569	2089	0.819859	0.4	0.5
1AA3C_23YAS_90	5PA1F_11JBS_3	97.67734	2527	2561	2083	0.818789	0.4	0.5
1AA3C_23YAS_90	5PA1N_11JBS_61	97.701179	2527	2641	2078	0.80418	0.4	0.5
1AA3C_23YAS_90	5PA1C_11JBS_66	97.705489	2527	2509	2086	0.828435	0.4	0.5
1AA3C_23YAS_90	5PA1C_11JBS_94	97.838055	2527	2587	2093	0.818537	0.4	0.5
1AA3C_23YAS_90	2PA1C_11JCS_83	97.826624	2527	2693	2094	0.802299	0.4	0.5
1AA3C_23YAS_90	1PA2N_11JES_24	97.78999	2527	2454	2103	0.844409	0.4	0.5
1AA3C_23YAS_90	1PB2N_24JB_27	97.909073	2527	2352	2083	0.853863	0.4	0.5
1AA3C_23YAS_90	2PB1N_24JB_86	97.758752	2527	2446	2091	0.840941	0.4	0.5
1AA3C_23YAS_90	2PA1C_11JCS_80	97.701428	2527	2895	2101	0.774991	0.4	0.5
1AA3C_23YAS_90	1PA1K_28JA_17	98.84539	2527	2566	2191	0.860397	0.4	0.5
1AA3C_23YAS_90	1AA3C_23YAS_93	97.962785	2527	2438	2108	0.849144	0.4	0.5
1AA3C_23YAS_90	1PA1N_28JB_60	97.746029	2527	2662	2090	0.80555	0.4	0.5
1AA3C_23YAS_90	2AA1C_28JA_67	97.933947	2527	2461	2090	0.838011	0.4	0.5
1AA3C_23YAS_90	7AA1C_28JC_5	97.73594	2527	2442	2084	0.838801	0.4	0.5
1AA3C_23YAS_90	2AA3K_9YD_62	97.727297	2527	2878	2101	0.777428	0.4	0.5
1AA3C_23YAS_90	1PB3C_8YDS_76	97.736272	2527	2604	2076	0.809199	0.4	0.5
1AA3C_23YAS_90	1PB3C_23YAC_20	97.944957	2527	2442	2082	0.837996	0.4	0.5
1AA3C_23YAS_90	2PA3N_15YE_35	98.529332	2527	2564	2112	0.829699	0.4	0.5
1AA3C_23YAS_90	2PA3C_15YE_61	97.776193	2527	2588	2075	0.811339	0.4	0.5
1AA3C_23YAS_90	2PA3C_15YE_82	97.662428	2527	2496	2092	0.832968	0.4	0.5
1AA3C_23YAS_90	7AB4N_22YB_3	97.896558	2527	2574	2092	0.820231	0.4	0.5
1AA3C_23YAS_90	5PB3N_22YC_31	97.79482	2527	2529	2085	0.824763	0.4	0.5
1AA3C_23YAS_90	5PB3C_22YC_85	97.793183	2527	2420	2105	0.851021	0.4	0.5
1AA3C_23YAS_90	5PB3C_22YC_86	97.65948	2527	2523	2115	0.837624	0.4	0.5
1AA3C_23YAS_90	1PA4N_22YD_57	97.743167	2527	2641	2122	0.821207	0.4	0.5
1AA3C_23YAS_90	1PA4C_22YD_91	97.802431	2527	2507	2098	0.833532	0.4	0.5
1AA3C_23YAS_90	2AA1C_28JA_61	97.912316	2527	2546	2103	0.829095	0.4	0.5
1AA3C_23YAS_90	8AB4F_25YA_19	97.882903	2527	2846	2091	0.778336	0.4	0.5
1AA3C_23YAS_90	1AA3C_23YAS_90	100	2527	2527	2515	0.995251	0.4	0.5
1AA3C_23YAS_90	1AA3C_23YAS_94	97.978554	2527	2407	2082	0.84394	0.4	0.5
1AA3C_23YAS_90	8AB1F_25YH_17	97.765646	2527	2567	2090	0.820573	0.4	0.5
1AA3C_23YAS_90	8PB3F_23YCS_6	97.813639	2527	2531	2075	0.820482	0.4	0.5
